RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12
1401,Stokes,North Carolina,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113800,116900,1.19E+05,116700,118300,1.23E+05,129700,121900,110700,1.07E+05,105600,1.10E+05,1.04E+05,117400,118900,128300,117200,115900,118800,123700,125100,119500,111400,104900,104800,1.18E+05,130700,1.39E+05,139300
2240,Culpeper,Virginia,271,241800,229900,225800,222100,219600,214500,215700,211200,2.02E+05,197200,190700,185400,176100,168300,168700,168100,179200,182300,185300,181200,187700,188100,184100,176800,1.72E+05,172300,1.80E+05,175600,170800,163500,161400,177600,184400,200200,183900,166200,156700,156700,157800,152400,1.73E+05,182300,190500,169300,169900,158900,160300,162300,167900,171900,175700,178100,191800,184700,1.87E+05,165100,176700,1.78E+05,184100,172400,1.67E+05,1.84E+05,186700,188600,1.92E+05,194500,203900,205900,2.16E+05,215300,216400,215700,225300,222800,229500,230200,234400,225100,2.18E+05,209600,216900,232700,241100,239600,233600,230300,224300,224200,221300,231400,232500,240500,220100,219700,213100,230800,232700,237500,240900,244500,243100,248300,250400,2.51E+05,238900,249200,248500,233900,212200,220900,257300,263400,267700,268100,267700,256900,246200,
1471,Warren,Iowa,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154500,155700,175100,183100,181300,189600,185200,193100,174300,169500,1.59E+05,155400,154400,155900,155800,159100,173400,178500,175200,1.71E+05,1.72E+05,182400,175600,1.76E+05,171300,168400,172700,
682,Perry,Pennsylvania,273,145200,146900,139700,130300,1.33E+05,129300,133600,142100,138100,140500,145400,146800,142500,140600,1.41E+05,147300,132700,123600,118400,123200,131900,134300,134900,134400,134600,127300,130300,140900,135200,124300,121300,126600,138600,129500,132700,148500,152200,149800,129600,135900,139900,1.38E+05,127500,116300,121100,1.24E+05,122100,123100,114200,1.29E+05,128500,145500,140700,134300,129900,136800,144700,133600,133700,136400,1.46E+05,132300,131400,142200,1.51E+05,147300,136800,138900,138800,130500,1.28E+05,131200,132800,136700,133300,1.36E+05,133200,138800,136900,134100,128600,134900,133900,136300,133100,136900,138600,133900,1.34E+05,133200,136700,138400,142900,144600,148700,143100,143500,137300,140900,146200,158100,152200,150700,147600,144500,149100,137800,156600,142100,1.31E+05,121700,1.34E+05,151200,144400,151900,161200,163600,163900
1497,Wilson,Texas,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236900,216400,214400,224300,256200,265700,274500,269200,243800,238900,243900,265600,259200,260800,247700,246500,234100,241900,246600,248200,250600,243600,245200,2.38E+05,244900,251500,262400,262400,261800,2.55E+05,251600,255800,2.62E+05,268700,275300,273700,289300,278200,290300,288400,308900,332500,323600,289900,255700,258900,2.88E+05,293500,296700,284700,2.85E+05,284200,,
1954,Orleans,New York,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.40E+04,8.30E+04,88100,89300,94300,93100,84800,81700,81700,86100,79600,77100,77900,83500,77900,81100,75500,74700,68800,68500,73800,7.50E+04,70800,72800,79400,84900,84600,79200,80500,80900,83200,82500,83900,83900,86300,85600,8.40E+04,82300,73900,75600,74600,81700,79300,78900,77800,83100,81800,80500,79100,82600,77400,82900,79300,84500,83100,89300,91500,90500,88100,9.30E+04,
1385,Shelby,Kentucky,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152100,144400,147500,146700,142200,1.48E+05,133400,137100,141600,157100,163300,158300,160500,162500,161500,160700,1.53E+05,156300,149800,153900,152400,1.69E+05,176300,176100,166100,167200,165400,168500,169600,166200,161600,1.53E+05,168400,1.80E+05,187600,182300,1.84E+05,182700,186800,187800,
612,Logan,Oklahoma,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170800,152400,143900,155200,167400,178100,174300,173600,178900,181400,1.96E+05,204400,224100,216900,206200,188300,1.87E+05,180300,180500,171900,174900,151900,1.59E+05,1.54E+05,160800,156300,167800,179900,192800,185200,184100,175900,171100,168100,174300
2170,Campbell,Tennessee,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84600,83800,81200,79800,75800,80600,80900,81400,82900,83100,9.00E+04,8.80E+04,90600,87700,104200,105500,114400,105200,106700,90900,95700,90500,105200,99500,115400,112700,118900,107600,110300,94900,
2185,Cheatham,Tennessee,279,1.35E+05,135400,135700,1.34E+05,135600,132400,136100,131300,131300,1.28E+05,130700,120200,119800,115400,128600,117200,1.19E+05,114500,128500,120600,122800,129600,138200,1.33E+05,124300,124100,130200,126400,127600,131500,131500,128700,120600,123400,131700,1.30E+05,1.20E+05,112800,114100,116900,114700,121400,131200,130700,119100,115800,122200,126500,123900,118200,125900,121900,125600,120400,129400,121100,119600,122200,134700,131300,130100,126700,137600,135300,137600,134700,134800,1.26E+05,125900,126600,134700,136300,138500,141200,140200,129500,128300,129600,139100,137300,140100,153800,147300,147900,134900,144200,141900,144600,138200,141200,145500,152200,148100,143400,143500,146600,145400,147900,154300,161200,164600,167500,169300,176700,183500,190200,196100,184100,1.79E+05,164400,1.70E+05,170200,174400,178300,188100,189200,196500,
1704,Fayette,Tennessee,280,1.41E+05,149400,153700,157600,146900,135600,142400,155700,157900,1.52E+05,151100,160600,151200,1.59E+05,159100,170800,158300,156100,1.61E+05,168400,1.73E+05,169300,157300,1.55E+05,146800,153300,162300,162300,165500,148500,152400,168200,170900,185700,174300,180100,156300,156500,167300,165200,148100,133400,140900,153700,148600,155500,144300,148100,141300,1.52E+05,149300,1.52E+05,144400,142700,1.55E+05,162300,167400,164400,157100,150100,139400,146100,148800,175900,176700,183200,163100,152700,148100,1.44E+05,162900,165300,167900,158800,174600,171900,1.75E+05,159900,160200,158200,157200,154900,154900,157500,160400,158600,162900,166500,158100,150800,146600,155700,157900,166600,1.58E+05,158900,148200,163600,162100,165600,163500,166400,169100,176700,189900,201100,197900,186300,170400,170800,179100,200500,195600,194800,191600,198200,210200,
3213,Manassas City,Virginia,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,176700,176100,163100,158400,169800,183600,191900,168600,167400,158800,176100,168600,185600,192900,2.02E+05,207800,204400,2.03E+05,176200,175800,195900,219800,219900,215600,220800,230900,224500,207400,215600,213900,228400,220900,2.23E+05,230800,235500,246700,240800,2.44E+05,244800,243100,242200,247900,253900,254300,250500,247100,251300,250300,252200,2.51E+05,248500,252700,242500,240800,238100,250800,259700,266300,263400,260400,2.68E+05,266300,2.63E+05,262300,268800,270700,263700,277800,305800,298400,2.79E+05,250900,256800,259200,269100,268900,272700,270300,281100,268300,276500,275900,288700,282700,280300,295600,285700,275700,2.63E+05,289800,
1483,Warren,Virginia,282,212700,246100,251900,229700,1.83E+05,168300,166100,186100,187700,173400,1.57E+05,159200,1.66E+05,160500,139900,130300,137700,139600,147700,136400,140600,1.42E+05,1.45E+05,146800,148500,155700,157200,146400,134200,120700,120800,125700,132500,141300,132400,138200,126200,137600,123700,124200,1.32E+05,145500,144100,144400,144700,149800,150900,154100,149200,1.41E+05,140300,147800,146900,144800,147100,155800,151400,153900,145500,147700,147800,150500,157100,159600,164700,163100,166100,161600,168900,164900,169800,159600,155800,157400,156400,156800,154400,170600,176700,190700,187400,191100,1.82E+05,1.84E+05,189500,186300,182700,182100,184400,181700,177300,173900,170300,170600,177600,192700,1.92E+05,195500,192700,193200,190400,186600,185900,190500,190800,204200,211400,215200,217500,210800,206600,192400,192800,200700,2.02E+05,2.03E+05,198300,202300
546,Green,Wisconsin,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152800,150300,154400,139600,136400,135900,140400,148500,140600,143200,154200,158700,1.59E+05,151300,144500,149800,141400,138100,131700,133500,138300,1.43E+05,154200,161200,162800,165500,155100,1.45E+05,142100
2182,Chambers,Texas,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167100,158400,173900,182800,181500,178400,179800,189900,198800,195700,214600,206300,203100,191100,184600,193400,185900,202500,199400,209600,199700,208300,203100,193800,183700,179700,201500,208900,2.19E+05,224200,222800,233500,226100,227900,217500,224200,226100,230100,222100,211700,204300,1.99E+05,208100,223400,240900,246900,221900,216500,219500,235800,231400,234300,235800,239400,239500,234600,239300,215800,225800,224400,246300,252200,260400,260900,260400,259700,260700,245600,237500,236100,251700,256400,250500,231500,228100,2.34E+05,240600,249400,2.43E+05,235100,220700,
1971,Pickens,Georgia,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.30E+05,122100,1.19E+05,112300,110600,106600,109300,116800,125700,131600,128300,127800,117200,113500,105600,107700,108300,107400,110900,109600,111200,115700,130500,135300,130100,126100,133300,138500,142900,145900,142500,135100,126500,130700,128600,133700,132900,141700,137400,136700,1.36E+05,141200,146500,153300,154300,152200,142500,142800,148200,152300,153600,152400,149300,140400,141400,146100,155800,1.59E+05,167300,201800,2.02E+05,1.93E+05,155500,154900,157400,159500,159200,159300,159900,160700,174500,182200,198400,203100,207200,201800,190100,1.85E+05,187200,184800,
2178,Caroline,Virginia,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140200,142300,128100,123100,122600,120800,123500,128400,1.26E+05,131900,123900,140100,132700,136400,124100,124100,135100,137900,152300,137600,137800,129500,146400,148400,148900,141600,142800,143100,1.46E+05,146400,1.47E+05,144800,145400,147300,149700,157600,155200,154600,149600,153200,155900,155300,156200,158100,168700,166200,167100,158800,163200,1.66E+05,165400,1.67E+05,161200,175300,175400,177200,171300,172700,179800,186400,191200,185100,174900,168300,172500,175600,
844,Austin,Texas,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180500,176300,195400,228300,212300,202300,196900,210300,203200,170900,187400,202300,213700,206300,210800,248200,243300,223200,184400,175800,172900,177600,193200,195100,217200,239300,257700,268200,
1173,Marion,Tennessee,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.40E+04,88100,97400,102200,109300,108100,1.09E+05,106400,95300,86900,87100,97100,89200,97200,89700,8.90E+04,83200,86200,95900,112200,107500,100200,88400,98200,106300,90900,1.01E+05,96900,115700,104100,102900,99400,93600,99400,90100,92900,73100,
3283,Fredericksburg City,Virginia,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199500,2.13E+05,213100,215600,234500,229400,225900,223200,234400,238300,233600,256600,288800,271400,231900,205300,241400,2.33E+05,232200,221300,246200,239600,221400,216200,2.17E+05,2.48E+05,249700,251800,224200,232600,2.38E+05,240100,2.65E+05,274400,278100,260400,271100,271500,276800,288600,298500,303200,284400,264700,257300,262500,282700,2.92E+05,292900,296600,307900,304200,2.96E+05,270800,268500,272700,290300,288200,288500,282300,278800,277300,274800,283800,265900,265800,267100,294800,299900,290100,294300,291400,298400,291800,
3271,West Baton Rouge,Louisiana,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166900,162200,186400,193600,204300,198600,190500,188900,191900,197300,192900,186900,184900,190300,191500,206500,196600,1.99E+05,1.85E+05,187100,185300,186100,190600,197900,204200,205800,203100,1.98E+05,195900,195200,199700,1.97E+05,1.85E+05,175700,181700,190400,196500,191400,193500,194100,185300,194400,189500,197700,173200,174200,159700,174700
2677,Currituck,North Carolina,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268600,258800,252500,254800,261200,263500,263600,263100,256700,250700,251300,258600,250800,247100,235500,2.50E+05,248100,2.57E+05,254700,259200,263100,265300,268400,247100,253400,263700,296800,291100,284900,281400,276600,299700,296800,306800,282300,269300,2.85E+05,299900,304600,295700,290300,283700,275400,281600,320500,354900
1427,Teller,Colorado,292,192900,180800,181800,179300,180800,191700,194300,196100,187600,189900,183600,186700,184600,194200,199300,186900,180800,175300,175400,175400,182900,176100,181800,156900,167700,162500,165200,170400,173900,204200,196100,197100,181600,182900,183300,1.77E+05,172600,167700,172700,1.90E+05,179400,179200,177900,187200,198700,184900,187400,165500,162500,161100,166800,176700,179800,192900,202400,210500,2.11E+05,218600,222400,215700,206700,208500,212300,2.09E+05,197500,197800,203500,203900,2.04E+05,185600,183100,167200,190800,199700,211900,207500,211600,215200,218300,215400,221900,217300,218600,223400,220300,217400,208800,216700,219600,221100,218800,2.22E+05,219100,226300,224200,230600,230900,229900,241200,245500,251600,247100,243900,247600,250600,258900,257600,2.46E+05,247400,2.56E+05,274200,276200,271700,2.69E+05,276300,290400,324100,314800
1001,Elbert,Colorado,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281800,302100,299700,294200,272100,276500,263700,321900,312200,310400,267400,259500,270700,264900,276400,277400,279900,285100,295500,338800,342700,343900,304700,300900,339900,353800,351600,327400,325300,310800,294600,303800,322300,3.34E+05,327900,3.35E+05,332700,332700,3.28E+05,321900,330200,337500,347200,349900,350100,352100,354700,365200,367400,357800,365800,379400,386700,378800,377700,4.47E+05,4.78E+05,470100,419300,384600,426300,432500,446400,402600,3.98E+05,395600,396400,470100,461700,485900,418300,451600,458400,461500,442400,444700,443400,
3162,Fairfax City,Virginia,294,457400,398300,405700,389500,3.97E+05,377700,399900,377400,357900,314200,354800,357300,404500,3.48E+05,352100,309900,343600,343500,352300,3.62E+05,372200,369700,383400,382500,410600,396300,414600,396100,377200,392900,414100,421500,390300,387700,403900,413400,406600,4.05E+05,412400,411400,407900,409300,431700,415500,403700,387500,3.85E+05,373400,386400,400900,452500,434600,438700,392300,409800,401100,412200,395900,416900,427400,439800,410400,4.18E+05,421100,446400,445500,456900,450300,447900,438600,4.94E+05,491100,5.57E+05,516200,525800,459800,463500,464700,463900,459600,467200,469100,475600,439600,445900,4.50E+05,477300,480600,479800,481700,467800,468100,459100,471800,4.94E+05,512200,510900,482600,466300,466400,471400,475600,483900,494500,504300,500900,518300,512400,519100,477200,484400,467200,478500,476500,482800,478200,471500,
979,Dawson,Georgia,295,,,,,,,,,,,,,170600,146200,150900,154100,157300,157600,161500,158100,158900,162800,176300,163100,157100,139400,148400,1.43E+05,166800,158500,148800,144300,155900,182700,165900,154500,133800,175400,168600,162200,140700,139300,137200,1.33E+05,153300,160200,156300,1.34E+05,146100,135200,142300,133800,131400,127100,128600,138400,146800,158200,156900,168600,167100,167300,167600,169500,180500,182100,177500,174400,170100,173800,180300,184900,179300,1.68E+05,161100,162200,160300,1.68E+05,174800,197800,196400,190300,206100,204500,209100,190900,201500,200800,186500,171400,1.71E+05,177100,199900,2.12E+05,214700,199900,201800,205200,205100,205200,210100,216500,217800,200300,192400,200700,219500,222300,207800,202800,212300,211700,220400,224200,249100,232400,241600,
623,Macon,Tennessee,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62100,6.40E+04,63500,66900,67100,67700,64900,6.50E+04,65600,65500,70100,6.90E+04,71500,68700,69200,70700,71300,72500,70300,70900,71400,73900,71400,73400,75700,70200,75800,73400,81700,78700,81700,80800,68700,7.30E+04,79100,87400,81600,79800,78400,78200,88200,89700,9.60E+04,92600,97900,107600,99400,1.04E+05,9.60E+04,99100,104700,108300,122600,121900,126800,112300,
2707,Goochland,Virginia,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357700,356900,320200,279300,289800,291900,291600,305500,361600,355600,368400,328400,325800,303500,308600,324200,329200,327300,2.59E+05,2.54E+05,275200,327700,306200,309400,323600,368100,375600,394700,368900,325100,300700,3.21E+05,337300,327300,347400,348100,406300,380500,363300,349700,
3065,Washington,Nebraska,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164400,140100,1.36E+05,148200,167900,171600,160100,154900,147300,140700,148400,146300,1.54E+05,148500,157400,152200,142200,143700,155500,154500,154100,154100,161300,161400,158700,163300,1.70E+05,165900,157900,147400,148600,147400,1.47E+05,1.50E+05,147100,163100,1.84E+05,183600,1.59E+05,147300,1.45E+05,147100,146500,1.50E+05,157100,152200,144900,1.38E+05,137300,149300,163100,152600,171600,170500,181700,165400,160500,149900,152800,163800,164400
2451,New Kent,Virginia,299,,,,,,,,,,,,,,2.02E+05,217700,217400,246200,233800,226500,196200,191400,217300,242700,241200,242400,213900,214500,181900,181900,181100,189300,204600,2.19E+05,2.13E+05,212800,219100,232100,224500,187400,173300,178600,186500,195800,204600,2.18E+05,216500,185400,186100,188400,2.04E+05,1.90E+05,196800,214200,2.26E+05,195700,195600,202100,241200,226300,224500,205600,218600,222900,227500,2.23E+05,223900,221800,218900,216800,219900,227800,228200,247100,245600,249100,231100,223200,225400,204500,219700,208900,233900,239300,247400,243300,232800,229900,230800,236200,234900,247800,256700,271500,293300,284100,276900,252400,228600,223800,2.32E+05,264300,263900,243900,222400,221800,227200,232600,255600,269800,265400,246300,2.20E+05,238200,235600,246900,2.52E+05,251800,
1231,Morgan,Georgia,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207600,247800,244200,241400,194300,202900,2.03E+05,211100,210300,238600,248800,233600,211500,2.33E+05,265600,267500,235100,218100,233800,254900,264400,2.43E+05,193900,203100,225400,
268,Park,Colorado,301,230500,237700,227500,213100,196400,202600,216300,223100,207100,195100,177900,177300,182300,180200,179200,169800,170100,174900,180300,1.90E+05,196500,195500,204500,203400,201700,189300,1.81E+05,185500,186900,205700,191300,193300,183700,211100,211300,206500,187600,187400,195200,198200,183300,1.66E+05,168400,1.81E+05,202900,198900,218800,2.07E+05,209600,1.93E+05,201300,211500,200200,212500,199900,2.18E+05,197300,205600,197300,202100,200100,204100,210100,206700,2.11E+05,206500,206100,211400,213700,221100,215200,220900,2.23E+05,227200,222600,224700,222600,233700,236900,235800,236800,229300,238100,236900,246100,248400,250300,249200,246700,248200,253100,265600,271700,281700,285900,284500,275700,267200,271600,287400,298100,298400,294500,283100,279900,291200,307400,319600,3.14E+05,309200,302400,312800,306700,320300,304900,314700,308700,
3282,Manassas Park City,Virginia,302,219100,195700,181500,174400,165100,162200,149700,140300,134600,129700,128100,115500,119100,121200,120500,123400,136500,1.55E+05,156200,157200,169900,172800,174400,162400,182100,192900,200800,193200,188600,189500,188600,183300,190300,202500,204600,189900,183400,179200,177400,1.67E+05,164500,1.76E+05,1.77E+05,188500,197400,189500,188600,174700,202600,203800,2.01E+05,189100,200900,212300,214200,204700,228900,223300,229100,206400,214400,217900,222300,236200,232300,228700,234400,235600,236400,220900,208400,207900,209200,223900,229900,229700,237700,241100,246900,271800,298600,301300,2.87E+05,268100,272900,2.63E+05,257200,252500,256600,280200,274600,273100,2.55E+05,280300,275500,299300,316900,323400,293900,2.61E+05,256700,294200,3.01E+05,305400,270800,251200,248400,243900,257200,259600,267200,261900,267600,273300,291100,278300,282600,
1114,Jasper,Georgia,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79600,85500,1.01E+05,106300,107500,106300,108900,108300,91700,92700,94500,116500,124100,118900,107600,101900,111600,132800,121300,139800,122500,141900,125900,126900,111300,
